AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
184001934,6536,Horsterweg;Sevenum,7/3/2023 15:59,7/3/2023 16:35,0,0,0,0,0,0,0,0,JUMBO\teunvlassak,7/3/2023 20:32,11040,7/3/2023,VEGRDCVERS,0,0,0
184001935,3553,Beemdhof;Heteren,7/3/2023 17:45,7/3/2023 17:54,15,9,0,0,0,11,4,0,JUMBO\MarcelVanLieshout,7/4/2023 9:30,11190,7/3/2023,VEGRDCVERS,0,0,0
184001936,4831,Dr.C.Lelyweg;Arnhem,7/3/2023 16:03,7/3/2023 16:50,5,17,0,0,0,0,6,0,JUMBO\MarcelVanLieshout,7/4/2023 9:30,11190,7/3/2023,VEGRDCVERS,0,0,0
184001937,7121,Burgemeester Hobusstraat;Nederweert,7/3/2023 16:29,7/3/2023 15:42,5,15,1,0,0,10,5,0,JUMBO\MarcelVanLieshout,7/4/2023 9:27,11149,7/3/2023,VEGRDCVERS,0,0,0
184001938,3556,Rivierenplein;Den Bosch,7/3/2023 16:00,7/3/2023 16:45,10,12,1,0,0,10,7,0,JUMBO\teunvlassak,7/3/2023 20:20,11016,7/3/2023,VEGRDCVERS,0,0,0
184001945,6529,Essinklaan;Grave,7/3/2023 16:15,7/3/2023 16:15,10,14,5,0,0,0,5,0,JUMBO\teunvlassak,7/3/2023 20:31,11031,7/3/2023,VEGRDCVERS,0,0,0
184001946,4989,Parkstraat;Nistelrode,7/3/2023 16:04,7/3/2023 15:35,31,19,1,0,0,11,8,0,JUMBO\teunvlassak,7/3/2023 20:37,11105,7/3/2023,VEGRDCVERS,0,0,0
184001947,6568,Zuiderpoort;Wijchen,7/3/2023 16:12,7/3/2023 16:00,0,18,9,0,0,10,7,0,JUMBO\MarcelVanLieshout,7/4/2023 9:23,11141,7/3/2023,VEGRDCVERS,0,0,0
184001948,5122,Kapelanieplein;Schaijk,7/3/2023 16:15,7/3/2023 16:51,0,16,1,0,0,11,7,0,JUMBO\teunvlassak,7/3/2023 20:22,11022,7/3/2023,VEGRDCVERS,0,0,0
184001961,4674,Mercuriusplein; Berlicum,7/3/2023 15:59,7/3/2023 16:30,25,23,0,0,0,10,8,0,JUMBO\teunvlassak,7/3/2023 20:22,11037,7/3/2023,VEGRDCVERS,0,0,0
