Vestiging;Naam vestiging;Datum;Afzet CE Totaal
4894;Rotterdam - Keizerswaard 63;11-04-2024;1026
4894;Rotterdam - Keizerswaard 63;12-04-2024;1377
4894;Rotterdam - Keizerswaard 63;13-04-2024;1533
4894;Rotterdam - Keizerswaard 63;14-04-2024;1078
4895;Rotterdam - Vijf Werelddelen 33;08-04-2024;1554
4895;Rotterdam - Vijf Werelddelen 33;09-04-2024;1377
4895;Rotterdam - Vijf Werelddelen 33;10-04-2024;1807
4895;Rotterdam - Vijf Werelddelen 33;11-04-2024;1498
4895;Rotterdam - Vijf Werelddelen 33;12-04-2024;1742
4895;Rotterdam - Vijf Werelddelen 33;13-04-2024;2241
4895;Rotterdam - Vijf Werelddelen 33;14-04-2024;1847
4897;Schijndel - Rooiseheide 5;08-04-2024;1163
4897;Schijndel - Rooiseheide 5;09-04-2024;974
4897;Schijndel - Rooiseheide 5;10-04-2024;1069
4897;Schijndel - Rooiseheide 5;11-04-2024;1220
4897;Schijndel - Rooiseheide 5;12-04-2024;1967
4897;Schijndel - Rooiseheide 5;13-04-2024;1976
4897;Schijndel - Rooiseheide 5;14-04-2024;1100
4899;Spijkenisse - Groenewoud 6;08-04-2024;1804
4899;Spijkenisse - Groenewoud 6;09-04-2024;1667
4899;Spijkenisse - Groenewoud 6;10-04-2024;1794
4899;Spijkenisse - Groenewoud 6;11-04-2024;1672
4899;Spijkenisse - Groenewoud 6;12-04-2024;2456
4899;Spijkenisse - Groenewoud 6;13-04-2024;2458
4899;Spijkenisse - Groenewoud 6;14-04-2024;1620
4900;St. Michielsgestel - Nieuwstraat 40;08-04-2024;510
4900;St. Michielsgestel - Nieuwstraat 40;09-04-2024;388
4900;St. Michielsgestel - Nieuwstraat 40;10-04-2024;417
4900;St. Michielsgestel - Nieuwstraat 40;11-04-2024;506
4900;St. Michielsgestel - Nieuwstraat 40;12-04-2024;604
4900;St. Michielsgestel - Nieuwstraat 40;13-04-2024;604
4900;St. Michielsgestel - Nieuwstraat 40;14-04-2024;306
4902;St. Oedenrode - Pieter Christiaanstraat 11;08-04-2024;534
4902;St. Oedenrode - Pieter Christiaanstraat 11;09-04-2024;389
4902;St. Oedenrode - Pieter Christiaanstraat 11;10-04-2024;451
4902;St. Oedenrode - Pieter Christiaanstraat 11;11-04-2024;480
4902;St. Oedenrode - Pieter Christiaanstraat 11;12-04-2024;706
4902;St. Oedenrode - Pieter Christiaanstraat 11;13-04-2024;698
4902;St. Oedenrode - Pieter Christiaanstraat 11;14-04-2024;434
4903;Steenbergen - Floraplein 2;08-04-2024;1635
4903;Steenbergen - Floraplein 2;09-04-2024;1285
4903;Steenbergen - Floraplein 2;10-04-2024;1590
4903;Steenbergen - Floraplein 2;11-04-2024;1593
4903;Steenbergen - Floraplein 2;12-04-2024;2300
4903;Steenbergen - Floraplein 2;13-04-2024;1952
4903;Steenbergen - Floraplein 2;14-04-2024;1684
4905;Tilburg - Broekhovenseweg 74;08-04-2024;1623
4905;Tilburg - Broekhovenseweg 74;09-04-2024;1470
4905;Tilburg - Broekhovenseweg 74;10-04-2024;1600
4905;Tilburg - Broekhovenseweg 74;11-04-2024;1517
4905;Tilburg - Broekhovenseweg 74;12-04-2024;2086
4905;Tilburg - Broekhovenseweg 74;13-04-2024;2024
4905;Tilburg - Broekhovenseweg 74;14-04-2024;1592
4906;Tilburg - Heyhoefpromenade 11-17;08-04-2024;1548
4906;Tilburg - Heyhoefpromenade 11-17;09-04-2024;1469
4906;Tilburg - Heyhoefpromenade 11-17;10-04-2024;1543
4906;Tilburg - Heyhoefpromenade 11-17;11-04-2024;1578
4906;Tilburg - Heyhoefpromenade 11-17;12-04-2024;2390
4906;Tilburg - Heyhoefpromenade 11-17;13-04-2024;2352
4906;Tilburg - Heyhoefpromenade 11-17;14-04-2024;1701
4909;Uden - Muziekplein 11;08-04-2024;793
4909;Uden - Muziekplein 11;09-04-2024;769
4909;Uden - Muziekplein 11;10-04-2024;918
4909;Uden - Muziekplein 11;11-04-2024;878
4909;Uden - Muziekplein 11;12-04-2024;1141
4909;Uden - Muziekplein 11;13-04-2024;1153
4909;Uden - Muziekplein 11;14-04-2024;877
4911;Urmond - Paalweg 14-15;08-04-2024;449
4911;Urmond - Paalweg 14-15;09-04-2024;447
4911;Urmond - Paalweg 14-15;10-04-2024;594
4911;Urmond - Paalweg 14-15;11-04-2024;379
4911;Urmond - Paalweg 14-15;12-04-2024;648
4911;Urmond - Paalweg 14-15;13-04-2024;657
4911;Urmond - Paalweg 14-15;14-04-2024;401
4913;Utrecht - Euterpedreef 10;08-04-2024;1575
4913;Utrecht - Euterpedreef 10;09-04-2024;1385
4913;Utrecht - Euterpedreef 10;10-04-2024;1628
4913;Utrecht - Euterpedreef 10;11-04-2024;1256
4913;Utrecht - Euterpedreef 10;12-04-2024;1577
4913;Utrecht - Euterpedreef 10;13-04-2024;1645
4913;Utrecht - Euterpedreef 10;14-04-2024;1348
4914;Veldhoven - Pleintjes 122;08-04-2024;913
4914;Veldhoven - Pleintjes 122;09-04-2024;715
4914;Veldhoven - Pleintjes 122;10-04-2024;790
4914;Veldhoven - Pleintjes 122;11-04-2024;893
4914;Veldhoven - Pleintjes 122;12-04-2024;1241
4914;Veldhoven - Pleintjes 122;13-04-2024;1445
4914;Veldhoven - Pleintjes 122;14-04-2024;656
4915;Volkel - Schakelplein 16;08-04-2024;575
4915;Volkel - Schakelplein 16;09-04-2024;458
4915;Volkel - Schakelplein 16;10-04-2024;573
4915;Volkel - Schakelplein 16;11-04-2024;708
4915;Volkel - Schakelplein 16;12-04-2024;695
4915;Volkel - Schakelplein 16;13-04-2024;766
4915;Volkel - Schakelplein 16;14-04-2024;473
4916;Voorburg - Jacob van den Eyndestraat 14;08-04-2024;1847
4916;Voorburg - Jacob van den Eyndestraat 14;09-04-2024;1698
4916;Voorburg - Jacob van den Eyndestraat 14;10-04-2024;1801
4916;Voorburg - Jacob van den Eyndestraat 14;11-04-2024;1864
4916;Voorburg - Jacob van den Eyndestraat 14;12-04-2024;2330
4916;Voorburg - Jacob van den Eyndestraat 14;13-04-2024;2470
4916;Voorburg - Jacob van den Eyndestraat 14;14-04-2024;1801
4921;Zeist - Korte Steijnlaan 2;08-04-2024;716
4921;Zeist - Korte Steijnlaan 2;09-04-2024;574
4921;Zeist - Korte Steijnlaan 2;10-04-2024;752
4921;Zeist - Korte Steijnlaan 2;11-04-2024;737
4921;Zeist - Korte Steijnlaan 2;12-04-2024;1102
4921;Zeist - Korte Steijnlaan 2;13-04-2024;1037
4921;Zeist - Korte Steijnlaan 2;14-04-2024;539
4922;Zwijndrecht - Brabant 1;08-04-2024;1084
4922;Zwijndrecht - Brabant 1;09-04-2024;803
4922;Zwijndrecht - Brabant 1;10-04-2024;1065
4922;Zwijndrecht - Brabant 1;11-04-2024;1135
4922;Zwijndrecht - Brabant 1;12-04-2024;1572
4922;Zwijndrecht - Brabant 1;13-04-2024;1685
4922;Zwijndrecht - Brabant 1;14-04-2024;798
4927;Eindhoven - Meerwater 8;08-04-2024;350
4927;Eindhoven - Meerwater 8;09-04-2024;296
4927;Eindhoven - Meerwater 8;10-04-2024;359
4927;Eindhoven - Meerwater 8;11-04-2024;339
4927;Eindhoven - Meerwater 8;12-04-2024;605
4927;Eindhoven - Meerwater 8;13-04-2024;637
4927;Eindhoven - Meerwater 8;14-04-2024;391
4929;Zutphen - Ruys de Beerenbrouckstraat 14;08-04-2024;1098
4929;Zutphen - Ruys de Beerenbrouckstraat 14;09-04-2024;1044
4929;Zutphen - Ruys de Beerenbrouckstraat 14;10-04-2024;1223
4929;Zutphen - Ruys de Beerenbrouckstraat 14;11-04-2024;1173
4929;Zutphen - Ruys de Beerenbrouckstraat 14;12-04-2024;1754
4929;Zutphen - Ruys de Beerenbrouckstraat 14;13-04-2024;1727
4929;Zutphen - Ruys de Beerenbrouckstraat 14;14-04-2024;1096
4930;Helmond - Huiskensstraat 2;08-04-2024;483
4930;Helmond - Huiskensstraat 2;09-04-2024;519
4930;Helmond - Huiskensstraat 2;10-04-2024;611
4930;Helmond - Huiskensstraat 2;11-04-2024;637
4930;Helmond - Huiskensstraat 2;12-04-2024;1097
4930;Helmond - Huiskensstraat 2;13-04-2024;1015
4930;Helmond - Huiskensstraat 2;14-04-2024;731
4932;Amsterdam - Baarsjesweg 303-305;08-04-2024;998
4932;Amsterdam - Baarsjesweg 303-305;09-04-2024;749
4932;Amsterdam - Baarsjesweg 303-305;10-04-2024;1078
4932;Amsterdam - Baarsjesweg 303-305;11-04-2024;1007
4932;Amsterdam - Baarsjesweg 303-305;12-04-2024;1200
4932;Amsterdam - Baarsjesweg 303-305;13-04-2024;1367
4932;Amsterdam - Baarsjesweg 303-305;14-04-2024;1313
4934;Zoetermeer - Oosterheemplein 548;08-04-2024;2151
4934;Zoetermeer - Oosterheemplein 548;09-04-2024;1836
4934;Zoetermeer - Oosterheemplein 548;10-04-2024;2542
4934;Zoetermeer - Oosterheemplein 548;11-04-2024;2373
4934;Zoetermeer - Oosterheemplein 548;12-04-2024;3160
4934;Zoetermeer - Oosterheemplein 548;13-04-2024;3312
4934;Zoetermeer - Oosterheemplein 548;14-04-2024;2262
4935;Doetinchem - J.F. Kennedylaan 62;08-04-2024;1083
4935;Doetinchem - J.F. Kennedylaan 62;09-04-2024;956
4935;Doetinchem - J.F. Kennedylaan 62;10-04-2024;928
4935;Doetinchem - J.F. Kennedylaan 62;11-04-2024;954
4935;Doetinchem - J.F. Kennedylaan 62;12-04-2024;1216
4935;Doetinchem - J.F. Kennedylaan 62;13-04-2024;1241
4935;Doetinchem - J.F. Kennedylaan 62;14-04-2024;684
4938;Tolkamer - 's-Gravenwaardsedijk 78a;08-04-2024;614
4938;Tolkamer - 's-Gravenwaardsedijk 78a;09-04-2024;560
4938;Tolkamer - 's-Gravenwaardsedijk 78a;10-04-2024;788
4938;Tolkamer - 's-Gravenwaardsedijk 78a;11-04-2024;714
4938;Tolkamer - 's-Gravenwaardsedijk 78a;12-04-2024;1091
4938;Tolkamer - 's-Gravenwaardsedijk 78a;13-04-2024;1084
4938;Tolkamer - 's-Gravenwaardsedijk 78a;14-04-2024;875
4939;Bilthoven - Neptunuslaan 13;08-04-2024;776
4939;Bilthoven - Neptunuslaan 13;09-04-2024;701
4939;Bilthoven - Neptunuslaan 13;10-04-2024;843
4939;Bilthoven - Neptunuslaan 13;11-04-2024;840
4939;Bilthoven - Neptunuslaan 13;12-04-2024;1185
4939;Bilthoven - Neptunuslaan 13;13-04-2024;1054
4939;Bilthoven - Neptunuslaan 13;14-04-2024;658
4942;Nijmegen - Fenikshof 3;08-04-2024;2319
4942;Nijmegen - Fenikshof 3;09-04-2024;1911
4942;Nijmegen - Fenikshof 3;10-04-2024;2201
4942;Nijmegen - Fenikshof 3;11-04-2024;2262
4942;Nijmegen - Fenikshof 3;12-04-2024;2982
4942;Nijmegen - Fenikshof 3;13-04-2024;3030
4942;Nijmegen - Fenikshof 3;14-04-2024;2025
4943;Eindhoven - Boutenslaan 56;08-04-2024;1387
4943;Eindhoven - Boutenslaan 56;09-04-2024;1173
4943;Eindhoven - Boutenslaan 56;10-04-2024;1326
4943;Eindhoven - Boutenslaan 56;11-04-2024;1423
4943;Eindhoven - Boutenslaan 56;12-04-2024;1649
4943;Eindhoven - Boutenslaan 56;13-04-2024;1758
4943;Eindhoven - Boutenslaan 56;14-04-2024;1125
4946;Almelo - Bornerbroeksestraat 79;08-04-2024;1584
4946;Almelo - Bornerbroeksestraat 79;09-04-2024;1514
4946;Almelo - Bornerbroeksestraat 79;10-04-2024;1695
4946;Almelo - Bornerbroeksestraat 79;11-04-2024;1637
4946;Almelo - Bornerbroeksestraat 79;12-04-2024;1985
4946;Almelo - Bornerbroeksestraat 79;13-04-2024;2206
4946;Almelo - Bornerbroeksestraat 79;14-04-2024;1407
4957;Utrecht - Biltstraat 74;08-04-2024;1255
4957;Utrecht - Biltstraat 74;09-04-2024;1088
4957;Utrecht - Biltstraat 74;10-04-2024;1212
4957;Utrecht - Biltstraat 74;11-04-2024;1124
4957;Utrecht - Biltstraat 74;12-04-2024;1636
4957;Utrecht - Biltstraat 74;13-04-2024;2035
4957;Utrecht - Biltstraat 74;14-04-2024;1185
4958;Breda - Dr. Struyckenplein 60;08-04-2024;2360
4958;Breda - Dr. Struyckenplein 60;09-04-2024;1929
4958;Breda - Dr. Struyckenplein 60;10-04-2024;2494
4958;Breda - Dr. Struyckenplein 60;11-04-2024;2211
4958;Breda - Dr. Struyckenplein 60;12-04-2024;2711
4958;Breda - Dr. Struyckenplein 60;13-04-2024;2853
4958;Breda - Dr. Struyckenplein 60;14-04-2024;2249
4989;Nistelrode - Parkstraat 10;08-04-2024;941
4989;Nistelrode - Parkstraat 10;09-04-2024;820
4989;Nistelrode - Parkstraat 10;10-04-2024;852
4989;Nistelrode - Parkstraat 10;11-04-2024;915
4989;Nistelrode - Parkstraat 10;12-04-2024;1289
4989;Nistelrode - Parkstraat 10;13-04-2024;1395
4989;Nistelrode - Parkstraat 10;14-04-2024;880
5019;Breda - Moerwijk 23;08-04-2024;1699
5019;Breda - Moerwijk 23;09-04-2024;1555
5019;Breda - Moerwijk 23;10-04-2024;1735
5019;Breda - Moerwijk 23;11-04-2024;1752
5019;Breda - Moerwijk 23;12-04-2024;2144
5019;Breda - Moerwijk 23;13-04-2024;2253
5019;Breda - Moerwijk 23;14-04-2024;1734
5021;Breda - Heksenwaag 37;08-04-2024;612
5021;Breda - Heksenwaag 37;09-04-2024;583
5021;Breda - Heksenwaag 37;10-04-2024;693
5021;Breda - Heksenwaag 37;11-04-2024;521
5021;Breda - Heksenwaag 37;12-04-2024;988
5021;Breda - Heksenwaag 37;13-04-2024;926
5021;Breda - Heksenwaag 37;14-04-2024;763
5022;Culemborg - Vianensestraat 5;08-04-2024;816
5022;Culemborg - Vianensestraat 5;09-04-2024;792
5022;Culemborg - Vianensestraat 5;10-04-2024;942
5022;Culemborg - Vianensestraat 5;11-04-2024;780
5022;Culemborg - Vianensestraat 5;12-04-2024;1080
5022;Culemborg - Vianensestraat 5;13-04-2024;1159
5022;Culemborg - Vianensestraat 5;14-04-2024;749
5023;Den Bosch - Hofvijver 2;08-04-2024;1549
5023;Den Bosch - Hofvijver 2;09-04-2024;1344
5023;Den Bosch - Hofvijver 2;10-04-2024;1498
5023;Den Bosch - Hofvijver 2;11-04-2024;1287
5023;Den Bosch - Hofvijver 2;12-04-2024;1572
5023;Den Bosch - Hofvijver 2;13-04-2024;1173
5023;Den Bosch - Hofvijver 2;14-04-2024;833
5030;Dordrecht - Krispijnseweg 68;08-04-2024;1187
5030;Dordrecht - Krispijnseweg 68;09-04-2024;1079
5030;Dordrecht - Krispijnseweg 68;10-04-2024;1301
5030;Dordrecht - Krispijnseweg 68;11-04-2024;1064
5030;Dordrecht - Krispijnseweg 68;12-04-2024;1467
5030;Dordrecht - Krispijnseweg 68;13-04-2024;1483
5030;Dordrecht - Krispijnseweg 68;14-04-2024;915
5032;Drunen - Aalbersestraat 5;08-04-2024;798
5032;Drunen - Aalbersestraat 5;09-04-2024;643
5032;Drunen - Aalbersestraat 5;10-04-2024;871
5032;Drunen - Aalbersestraat 5;11-04-2024;910
5032;Drunen - Aalbersestraat 5;12-04-2024;1175
5032;Drunen - Aalbersestraat 5;13-04-2024;1351
5032;Drunen - Aalbersestraat 5;14-04-2024;787
5033;Echt - Zuiderpoort 31;08-04-2024;671
5033;Echt - Zuiderpoort 31;09-04-2024;660
5033;Echt - Zuiderpoort 31;10-04-2024;706
5033;Echt - Zuiderpoort 31;11-04-2024;708
5033;Echt - Zuiderpoort 31;12-04-2024;1069
5033;Echt - Zuiderpoort 31;13-04-2024;939
5033;Echt - Zuiderpoort 31;14-04-2024;619
5034;Ede - Hoog Maanen 45;08-04-2024;710
5034;Ede - Hoog Maanen 45;09-04-2024;670
5034;Ede - Hoog Maanen 45;10-04-2024;684
5034;Ede - Hoog Maanen 45;11-04-2024;719
5034;Ede - Hoog Maanen 45;12-04-2024;918
5034;Ede - Hoog Maanen 45;13-04-2024;888
5034;Ede - Hoog Maanen 45;14-04-2024;487
5035;Ede - Stadspoort 45;08-04-2024;737
5035;Ede - Stadspoort 45;09-04-2024;566
5035;Ede - Stadspoort 45;10-04-2024;752
5035;Ede - Stadspoort 45;11-04-2024;771
5035;Ede - Stadspoort 45;12-04-2024;1177
5035;Ede - Stadspoort 45;13-04-2024;1018
5035;Ede - Stadspoort 45;14-04-2024;409
5044;Enschede - Wethouder Nijhuisstraat 238;08-04-2024;1087
5044;Enschede - Wethouder Nijhuisstraat 238;09-04-2024;1076
5044;Enschede - Wethouder Nijhuisstraat 238;10-04-2024;1146
5044;Enschede - Wethouder Nijhuisstraat 238;11-04-2024;972
5044;Enschede - Wethouder Nijhuisstraat 238;12-04-2024;1267
5044;Enschede - Wethouder Nijhuisstraat 238;13-04-2024;1408
5044;Enschede - Wethouder Nijhuisstraat 238;14-04-2024;1010
5047;Enschede - Kuipersdijk 118;08-04-2024;854
5047;Enschede - Kuipersdijk 118;09-04-2024;823
5047;Enschede - Kuipersdijk 118;10-04-2024;828
5047;Enschede - Kuipersdijk 118;11-04-2024;815
5047;Enschede - Kuipersdijk 118;12-04-2024;1228
5047;Enschede - Kuipersdijk 118;13-04-2024;1140
5047;Enschede - Kuipersdijk 118;14-04-2024;755
5056;Goirle - De Hovel 16;08-04-2024;373
5056;Goirle - De Hovel 16;09-04-2024;345
5056;Goirle - De Hovel 16;10-04-2024;356
5056;Goirle - De Hovel 16;11-04-2024;441
5056;Goirle - De Hovel 16;12-04-2024;586
5056;Goirle - De Hovel 16;13-04-2024;574
5056;Goirle - De Hovel 16;14-04-2024;282
5062;Haaren - Driehoeven 56;08-04-2024;581
5062;Haaren - Driehoeven 56;09-04-2024;664
5062;Haaren - Driehoeven 56;10-04-2024;631
5062;Haaren - Driehoeven 56;11-04-2024;573
5062;Haaren - Driehoeven 56;12-04-2024;1044
5062;Haaren - Driehoeven 56;13-04-2024;1157
5062;Haaren - Driehoeven 56;14-04-2024;748
5085;Heinkenszand - Stenevate 2;08-04-2024;980
5085;Heinkenszand - Stenevate 2;09-04-2024;861
5085;Heinkenszand - Stenevate 2;10-04-2024;935
5085;Heinkenszand - Stenevate 2;11-04-2024;1103
5085;Heinkenszand - Stenevate 2;12-04-2024;1315
5085;Heinkenszand - Stenevate 2;13-04-2024;1567
5085;Heinkenszand - Stenevate 2;14-04-2024;21
5086;Helmond - Wederhof 14;08-04-2024;978
5086;Helmond - Wederhof 14;09-04-2024;1026
5086;Helmond - Wederhof 14;10-04-2024;1112
5086;Helmond - Wederhof 14;11-04-2024;1158
5086;Helmond - Wederhof 14;12-04-2024;1315
5086;Helmond - Wederhof 14;13-04-2024;1478
5086;Helmond - Wederhof 14;14-04-2024;1038
5087;Helmond - 2e Haagstraat 42;08-04-2024;1303
5087;Helmond - 2e Haagstraat 42;09-04-2024;1000
5087;Helmond - 2e Haagstraat 42;10-04-2024;1238
5087;Helmond - 2e Haagstraat 42;11-04-2024;1178
5087;Helmond - 2e Haagstraat 42;12-04-2024;1386
5087;Helmond - 2e Haagstraat 42;13-04-2024;1743
5087;Helmond - 2e Haagstraat 42;14-04-2024;875
5104;Hengelo - Woolderesweg 149;08-04-2024;860
5104;Hengelo - Woolderesweg 149;09-04-2024;666
5104;Hengelo - Woolderesweg 149;10-04-2024;851
5104;Hengelo - Woolderesweg 149;11-04-2024;759
5104;Hengelo - Woolderesweg 149;12-04-2024;807
5104;Hengelo - Woolderesweg 149;13-04-2024;765
5104;Hengelo - Woolderesweg 149;14-04-2024;587
5105;Hulst - Stationsplein 22H;08-04-2024;898
5105;Hulst - Stationsplein 22H;09-04-2024;677
5105;Hulst - Stationsplein 22H;10-04-2024;835
5105;Hulst - Stationsplein 22H;11-04-2024;760
5105;Hulst - Stationsplein 22H;12-04-2024;1113
5105;Hulst - Stationsplein 22H;13-04-2024;1188
5105;Hulst - Stationsplein 22H;14-04-2024;981
5107;Leerdam - Westwal 14F;08-04-2024;848
5107;Leerdam - Westwal 14F;09-04-2024;750
5107;Leerdam - Westwal 14F;10-04-2024;977
5107;Leerdam - Westwal 14F;11-04-2024;963
5107;Leerdam - Westwal 14F;12-04-2024;1322
5107;Leerdam - Westwal 14F;13-04-2024;1620
5107;Leerdam - Westwal 14F;14-04-2024;921
5109;Middelburg - Vrijlandstraat 51;08-04-2024;1438
5109;Middelburg - Vrijlandstraat 51;09-04-2024;1267
5109;Middelburg - Vrijlandstraat 51;10-04-2024;1392
5109;Middelburg - Vrijlandstraat 51;11-04-2024;1298
5109;Middelburg - Vrijlandstraat 51;12-04-2024;1614
5109;Middelburg - Vrijlandstraat 51;13-04-2024;1516
5109;Middelburg - Vrijlandstraat 51;14-04-2024;627
5111;Nieuwegein - Winkelcentrum Galecop 7;08-04-2024;894
5111;Nieuwegein - Winkelcentrum Galecop 7;09-04-2024;702
5111;Nieuwegein - Winkelcentrum Galecop 7;10-04-2024;977
5111;Nieuwegein - Winkelcentrum Galecop 7;11-04-2024;887
5111;Nieuwegein - Winkelcentrum Galecop 7;12-04-2024;1404
5111;Nieuwegein - Winkelcentrum Galecop 7;13-04-2024;1446
5111;Nieuwegein - Winkelcentrum Galecop 7;14-04-2024;770
5112;Nijmegen - Hatertseweg 835;08-04-2024;1717
5112;Nijmegen - Hatertseweg 835;09-04-2024;1436
5112;Nijmegen - Hatertseweg 835;10-04-2024;1778
5112;Nijmegen - Hatertseweg 835;11-04-2024;1477
5112;Nijmegen - Hatertseweg 835;12-04-2024;1878
5112;Nijmegen - Hatertseweg 835;13-04-2024;1923
5112;Nijmegen - Hatertseweg 835;14-04-2024;1230
5115;Putte - Tervoplein 34;08-04-2024;933
5115;Putte - Tervoplein 34;09-04-2024;780
5115;Putte - Tervoplein 34;10-04-2024;860
5115;Putte - Tervoplein 34;11-04-2024;805
5115;Putte - Tervoplein 34;12-04-2024;1181
5115;Putte - Tervoplein 34;13-04-2024;1372
5115;Putte - Tervoplein 34;14-04-2024;1575
5117;Reusel - Schoolstraat 19;08-04-2024;960
5117;Reusel - Schoolstraat 19;09-04-2024;878
5117;Reusel - Schoolstraat 19;10-04-2024;1022
5117;Reusel - Schoolstraat 19;11-04-2024;907
5117;Reusel - Schoolstraat 19;12-04-2024;1501
5117;Reusel - Schoolstraat 19;13-04-2024;1474
5117;Reusel - Schoolstraat 19;14-04-2024;1124
5121;Rijssen - Laan Oud-Indiegangers 5;08-04-2024;513
5121;Rijssen - Laan Oud-Indiegangers 5;09-04-2024;460
5121;Rijssen - Laan Oud-Indiegangers 5;10-04-2024;541
5121;Rijssen - Laan Oud-Indiegangers 5;11-04-2024;598
5121;Rijssen - Laan Oud-Indiegangers 5;12-04-2024;878
5121;Rijssen - Laan Oud-Indiegangers 5;13-04-2024;855
5122;Schaijk - Kapelanieplein 2;08-04-2024;606
5122;Schaijk - Kapelanieplein 2;09-04-2024;462
5122;Schaijk - Kapelanieplein 2;10-04-2024;587
5122;Schaijk - Kapelanieplein 2;11-04-2024;514
5122;Schaijk - Kapelanieplein 2;12-04-2024;810
5122;Schaijk - Kapelanieplein 2;13-04-2024;894
5122;Schaijk - Kapelanieplein 2;14-04-2024;560
5123;Sluis - Sint Annastraat 41;08-04-2024;530
5123;Sluis - Sint Annastraat 41;09-04-2024;534
5123;Sluis - Sint Annastraat 41;10-04-2024;483
5123;Sluis - Sint Annastraat 41;11-04-2024;482
5123;Sluis - Sint Annastraat 41;12-04-2024;622
5123;Sluis - Sint Annastraat 41;13-04-2024;774
5123;Sluis - Sint Annastraat 41;14-04-2024;469
5124;Sprang-Capelle - Van der Duinstraat 115;08-04-2024;454
5124;Sprang-Capelle - Van der Duinstraat 115;09-04-2024;472
5124;Sprang-Capelle - Van der Duinstraat 115;10-04-2024;552
5124;Sprang-Capelle - Van der Duinstraat 115;11-04-2024;526
5124;Sprang-Capelle - Van der Duinstraat 115;12-04-2024;900
5124;Sprang-Capelle - Van der Duinstraat 115;13-04-2024;748
5124;Sprang-Capelle - Van der Duinstraat 115;14-04-2024;395
5127;St. Oedenrode - Hertog Hendrikstraat 1;08-04-2024;644
5127;St. Oedenrode - Hertog Hendrikstraat 1;09-04-2024;611
5127;St. Oedenrode - Hertog Hendrikstraat 1;10-04-2024;697
5127;St. Oedenrode - Hertog Hendrikstraat 1;11-04-2024;696
5127;St. Oedenrode - Hertog Hendrikstraat 1;12-04-2024;1032
5127;St. Oedenrode - Hertog Hendrikstraat 1;13-04-2024;981
5127;St. Oedenrode - Hertog Hendrikstraat 1;14-04-2024;522
